FULL_DATE,DATE,DAY,MONTH,YEAR,HOUR,WEEKDAY,WEEKEND,O3,NO2,NOX,PM10,PM10_Q,QUALITY,RANGE
2022-01-08 20:00:00,08/01/2022,8,1,2022,20,6,Weekend,8,33,57,32,Razonablemente buena,GOOD,19-5
2022-01-08 21:00:00,08/01/2022,8,1,2022,21,6,Weekend,9,30,52,36,Razonablemente buena,GOOD,19-5
2022-01-08 22:00:00,08/01/2022,8,1,2022,22,6,Weekend,4,30,58,46,Regular,GOOD,19-5
2022-01-08 23:00:00,08/01/2022,8,1,2022,23,6,Weekend,4,30,57,57,Desfavorable,BAD,19-5
2022-01-09 00:00:00,09/01/2022,9,1,2022,0,7,Weekend,5,25,46,53,Desfavorable,BAD,19-5
2022-01-09 01:00:00,09/01/2022,9,1,2022,1,7,Weekend,4,22,40,48,Regular,GOOD,19-5
2022-01-09 02:00:00,09/01/2022,9,1,2022,2,7,Weekend,6,19,33,40,Razonablemente buena,GOOD,19-5
2022-01-09 03:00:00,09/01/2022,9,1,2022,3,7,Weekend,6,18,32,37,Razonablemente buena,GOOD,19-5
2022-01-09 04:00:00,09/01/2022,9,1,2022,4,7,Weekend,13,14,23,32,Razonablemente buena,GOOD,19-5
2022-01-09 05:00:00,09/01/2022,9,1,2022,5,7,Weekend,29,12,20,26,Razonablemente buena,GOOD,19-5
2022-01-09 06:00:00,09/01/2022,9,1,2022,6,7,Weekend,43,11,18,19,Buena,GOOD,6-18
2022-01-09 07:00:00,09/01/2022,9,1,2022,7,7,Weekend,46,10,17,19,Buena,GOOD,6-18
2022-01-09 08:00:00,09/01/2022,9,1,2022,8,7,Weekend,34,14,23,19,Buena,GOOD,6-18
2022-01-09 09:00:00,09/01/2022,9,1,2022,9,7,Weekend,49,14,22,20,Buena,GOOD,6-18
2022-01-09 10:00:00,09/01/2022,9,1,2022,10,7,Weekend,53,15,24,20,Buena,GOOD,6-18
2022-01-09 11:00:00,09/01/2022,9,1,2022,11,7,Weekend,57,14,24,20,Buena,GOOD,6-18
2022-01-09 12:00:00,09/01/2022,9,1,2022,12,7,Weekend,56,15,25,21,Razonablemente buena,GOOD,6-18
2022-01-09 13:00:00,09/01/2022,9,1,2022,13,7,Weekend,51,18,31,23,Razonablemente buena,GOOD,6-18
2022-01-09 14:00:00,09/01/2022,9,1,2022,14,7,Weekend,42,21,36,25,Razonablemente buena,GOOD,6-18
2022-01-09 15:00:00,09/01/2022,9,1,2022,15,7,Weekend,58,18,32,23,Razonablemente buena,GOOD,6-18
2022-01-09 16:00:00,09/01/2022,9,1,2022,16,7,Weekend,70,12,21,20,Buena,GOOD,6-18
2022-01-09 17:00:00,09/01/2022,9,1,2022,17,7,Weekend,66,14,24,20,Buena,GOOD,6-18
2022-01-09 18:00:00,09/01/2022,9,1,2022,18,7,Weekend,65,16,25,18,Buena,GOOD,6-18
2022-01-09 19:00:00,09/01/2022,9,1,2022,19,7,Weekend,63,17,26,15,Buena,GOOD,19-5
2022-01-09 20:00:00,09/01/2022,9,1,2022,20,7,Weekend,53,17,26,16,Buena,GOOD,19-5
2022-01-09 21:00:00,09/01/2022,9,1,2022,21,7,Weekend,43,22,33,18,Buena,GOOD,19-5
2022-01-09 22:00:00,09/01/2022,9,1,2022,22,7,Weekend,52,15,24,17,Buena,GOOD,19-5
2022-01-09 23:00:00,09/01/2022,9,1,2022,23,7,Weekend,48,16,25,16,Buena,GOOD,19-5
2022-01-10 00:00:00,10/01/2022,10,1,2022,0,1,Weekday,66,9,16,14,Buena,GOOD,19-5
2022-01-10 01:00:00,10/01/2022,10,1,2022,1,1,Weekday,60,10,17,14,Buena,GOOD,19-5
2022-01-10 02:00:00,10/01/2022,10,1,2022,2,1,Weekday,67,8,15,14,Buena,GOOD,19-5
2022-01-10 03:00:00,10/01/2022,10,1,2022,3,1,Weekday,71,6,13,14,Buena,GOOD,19-5
2022-01-10 04:00:00,10/01/2022,10,1,2022,4,1,Weekday,67,6,12,12,Buena,GOOD,19-5
2022-01-10 05:00:00,10/01/2022,10,1,2022,5,1,Weekday,70,6,12,11,Buena,GOOD,19-5
2022-01-10 06:00:00,10/01/2022,10,1,2022,6,1,Weekday,56,8,15,9,Buena,GOOD,6-18
2022-01-10 07:00:00,10/01/2022,10,1,2022,7,1,Weekday,35,17,27,11,Buena,GOOD,6-18
2022-01-10 08:00:00,10/01/2022,10,1,2022,8,1,Weekday,19,25,40,11,Buena,GOOD,6-18
2022-01-10 09:00:00,10/01/2022,10,1,2022,9,1,Weekday,15,27,53,12,Buena,GOOD,6-18
2022-01-10 10:00:00,10/01/2022,10,1,2022,10,1,Weekday,17,24,44,12,Buena,GOOD,6-18
2022-01-10 11:00:00,10/01/2022,10,1,2022,11,1,Weekday,47,13,26,11,Buena,GOOD,6-18
2022-01-10 12:00:00,10/01/2022,10,1,2022,12,1,Weekday,50,13,25,11,Buena,GOOD,6-18
2022-01-10 13:00:00,10/01/2022,10,1,2022,13,1,Weekday,60,11,21,12,Buena,GOOD,6-18
2022-01-10 14:00:00,10/01/2022,10,1,2022,14,1,Weekday,59,10,19,13,Buena,GOOD,6-18
2022-01-10 15:00:00,10/01/2022,10,1,2022,15,1,Weekday,60,10,20,12,Buena,GOOD,6-18
2022-01-10 16:00:00,10/01/2022,10,1,2022,16,1,Weekday,55,12,24,12,Buena,GOOD,6-18
2022-01-10 17:00:00,10/01/2022,10,1,2022,17,1,Weekday,50,13,25,11,Buena,GOOD,6-18
2022-01-10 18:00:00,10/01/2022,10,1,2022,18,1,Weekday,41,17,28,13,Buena,GOOD,6-18
2022-01-10 19:00:00,10/01/2022,10,1,2022,19,1,Weekday,37,17,29,18,Buena,GOOD,19-5
2022-01-10 20:00:00,10/01/2022,10,1,2022,20,1,Weekday,32,17,29,18,Buena,GOOD,19-5
2022-01-10 21:00:00,10/01/2022,10,1,2022,21,1,Weekday,28,19,32,17,Buena,GOOD,19-5
2022-01-10 22:00:00,10/01/2022,10,1,2022,22,1,Weekday,30,17,30,16,Buena,GOOD,19-5
2022-01-10 23:00:00,10/01/2022,10,1,2022,23,1,Weekday,22,16,29,17,Buena,GOOD,19-5
2022-01-11 00:00:00,11/01/2022,11,1,2022,0,2,Weekday,10,22,36,18,Buena,GOOD,19-5
2022-01-11 01:00:00,11/01/2022,11,1,2022,1,2,Weekday,35,12,21,18,Buena,GOOD,19-5
2022-01-11 02:00:00,11/01/2022,11,1,2022,2,2,Weekday,48,8,14,24,Razonablemente buena,GOOD,19-5
2022-01-11 03:00:00,11/01/2022,11,1,2022,3,2,Weekday,46,7,14,32,Razonablemente buena,GOOD,19-5
2022-01-11 04:00:00,11/01/2022,11,1,2022,4,2,Weekday,24,10,17,34,Razonablemente buena,GOOD,19-5
2022-01-11 05:00:00,11/01/2022,11,1,2022,5,2,Weekday,7,14,24,33,Razonablemente buena,GOOD,19-5
2022-01-11 06:00:00,11/01/2022,11,1,2022,6,2,Weekday,8,14,25,31,Razonablemente buena,GOOD,6-18
2022-01-11 07:00:00,11/01/2022,11,1,2022,7,2,Weekday,6,16,31,44,Regular,GOOD,6-18
2022-01-11 08:00:00,11/01/2022,11,1,2022,8,2,Weekday,9,18,35,26,Razonablemente buena,GOOD,6-18
2022-01-11 09:00:00,11/01/2022,11,1,2022,9,2,Weekday,3,22,56,28,Razonablemente buena,GOOD,6-18
2022-01-11 10:00:00,11/01/2022,11,1,2022,10,2,Weekday,2,23,62,30,Razonablemente buena,GOOD,6-18
2022-01-11 11:00:00,11/01/2022,11,1,2022,11,2,Weekday,2,19,52,29,Razonablemente buena,GOOD,6-18
2022-01-11 12:00:00,11/01/2022,11,1,2022,12,2,Weekday,2,19,57,33,Razonablemente buena,GOOD,6-18
2022-01-11 13:00:00,11/01/2022,11,1,2022,13,2,Weekday,5,19,51,31,Razonablemente buena,GOOD,6-18
2022-01-11 14:00:00,11/01/2022,11,1,2022,14,2,Weekday,14,22,43,27,Razonablemente buena,GOOD,6-18
2022-01-11 15:00:00,11/01/2022,11,1,2022,15,2,Weekday,43,15,25,24,Razonablemente buena,GOOD,6-18
2022-01-11 16:00:00,11/01/2022,11,1,2022,16,2,Weekday,51,14,23,23,Razonablemente buena,GOOD,6-18
2022-01-11 17:00:00,11/01/2022,11,1,2022,17,2,Weekday,50,14,23,25,Razonablemente buena,GOOD,6-18
2022-01-11 18:00:00,11/01/2022,11,1,2022,18,2,Weekday,42,15,25,20,Buena,GOOD,6-18
2022-01-11 19:00:00,11/01/2022,11,1,2022,19,2,Weekday,32,19,29,7,Buena,GOOD,19-5
2022-01-11 20:00:00,11/01/2022,11,1,2022,20,2,Weekday,23,20,30,9,Buena,GOOD,19-5
2022-01-11 21:00:00,11/01/2022,11,1,2022,21,2,Weekday,10,22,35,16,Buena,GOOD,19-5
2022-01-11 22:00:00,11/01/2022,11,1,2022,22,2,Weekday,2,28,53,28,Razonablemente buena,GOOD,19-5
2022-01-11 23:00:00,11/01/2022,11,1,2022,23,2,Weekday,2,25,57,31,Razonablemente buena,GOOD,19-5
2022-01-12 00:00:00,12/01/2022,12,1,2022,0,3,Weekday,2,22,57,45,Regular,GOOD,19-5
2022-01-12 01:00:00,12/01/2022,12,1,2022,1,3,Weekday,2,19,59,56,Desfavorable,BAD,19-5
2022-01-12 02:00:00,12/01/2022,12,1,2022,2,3,Weekday,2,14,44,64,Desfavorable,BAD,19-5
2022-01-12 03:00:00,12/01/2022,12,1,2022,3,3,Weekday,2,13,34,66,Desfavorable,BAD,19-5
2022-01-12 04:00:00,12/01/2022,12,1,2022,4,3,Weekday,2,12,33,52,Desfavorable,BAD,19-5
2022-01-12 05:00:00,12/01/2022,12,1,2022,5,3,Weekday,2,12,29,51,Desfavorable,BAD,19-5
2022-01-12 06:00:00,12/01/2022,12,1,2022,6,3,Weekday,2,12,26,37,Razonablemente buena,GOOD,6-18
2022-01-12 07:00:00,12/01/2022,12,1,2022,7,3,Weekday,2,13,31,32,Razonablemente buena,GOOD,6-18
2022-01-12 08:00:00,12/01/2022,12,1,2022,8,3,Weekday,2,18,71,34,Razonablemente buena,GOOD,6-18
2022-01-12 09:00:00,12/01/2022,12,1,2022,9,3,Weekday,2,16,91,35,Razonablemente buena,GOOD,6-18
2022-01-12 10:00:00,12/01/2022,12,1,2022,10,3,Weekday,2,19,95,39,Razonablemente buena,GOOD,6-18
2022-01-12 11:00:00,12/01/2022,12,1,2022,11,3,Weekday,3,18,70,37,Razonablemente buena,GOOD,6-18
2022-01-12 12:00:00,12/01/2022,12,1,2022,12,3,Weekday,18,15,36,31,Razonablemente buena,GOOD,6-18
2022-01-12 13:00:00,12/01/2022,12,1,2022,13,3,Weekday,32,15,30,30,Razonablemente buena,GOOD,6-18
2022-01-12 14:00:00,12/01/2022,12,1,2022,14,3,Weekday,51,12,23,27,Razonablemente buena,GOOD,6-18
2022-01-12 15:00:00,12/01/2022,12,1,2022,15,3,Weekday,55,13,24,24,Razonablemente buena,GOOD,6-18
2022-01-12 16:00:00,12/01/2022,12,1,2022,16,3,Weekday,66,11,20,22,Razonablemente buena,GOOD,6-18
2022-01-12 17:00:00,12/01/2022,12,1,2022,17,3,Weekday,51,16,27,22,Razonablemente buena,GOOD,6-18
2022-01-12 18:00:00,12/01/2022,12,1,2022,18,3,Weekday,38,21,34,19,Buena,GOOD,6-18
2022-01-12 19:00:00,12/01/2022,12,1,2022,19,3,Weekday,28,25,41,15,Buena,GOOD,19-5
2022-01-12 20:00:00,12/01/2022,12,1,2022,20,3,Weekday,34,22,35,17,Buena,GOOD,19-5
2022-01-12 21:00:00,12/01/2022,12,1,2022,21,3,Weekday,26,25,38,19,Buena,GOOD,19-5
2022-01-12 22:00:00,12/01/2022,12,1,2022,22,3,Weekday,38,18,28,22,Razonablemente buena,GOOD,19-5
2022-01-12 23:00:00,12/01/2022,12,1,2022,23,3,Weekday,17,24,36,28,Razonablemente buena,GOOD,19-5
2022-01-13 00:00:00,13/01/2022,13,1,2022,0,4,Weekday,15,21,30,33,Razonablemente buena,GOOD,19-5
2022-01-13 01:00:00,13/01/2022,13,1,2022,1,4,Weekday,8,20,32,44,Regular,GOOD,19-5
2022-01-13 02:00:00,13/01/2022,13,1,2022,2,4,Weekday,2,20,34,46,Regular,GOOD,19-5
2022-01-13 03:00:00,13/01/2022,13,1,2022,3,4,Weekday,6,17,30,40,Razonablemente buena,GOOD,19-5
2022-01-13 04:00:00,13/01/2022,13,1,2022,4,4,Weekday,9,15,23,39,Razonablemente buena,GOOD,19-5
2022-01-13 05:00:00,13/01/2022,13,1,2022,5,4,Weekday,36,10,17,31,Razonablemente buena,GOOD,19-5
2022-01-13 06:00:00,13/01/2022,13,1,2022,6,4,Weekday,35,9,15,25,Razonablemente buena,GOOD,6-18
2022-01-13 07:00:00,13/01/2022,13,1,2022,7,4,Weekday,6,15,29,32,Razonablemente buena,GOOD,6-18
2022-01-13 08:00:00,13/01/2022,13,1,2022,8,4,Weekday,2,19,59,36,Razonablemente buena,GOOD,6-18
2022-01-13 09:00:00,13/01/2022,13,1,2022,9,4,Weekday,2,20,84,39,Razonablemente buena,GOOD,6-18
2022-01-13 10:00:00,13/01/2022,13,1,2022,10,4,Weekday,2,21,82,39,Razonablemente buena,GOOD,6-18
2022-01-13 11:00:00,13/01/2022,13,1,2022,11,4,Weekday,13,20,46,31,Razonablemente buena,GOOD,6-18
2022-01-13 12:00:00,13/01/2022,13,1,2022,12,4,Weekday,32,16,34,27,Razonablemente buena,GOOD,6-18
2022-01-13 13:00:00,13/01/2022,13,1,2022,13,4,Weekday,59,14,24,25,Razonablemente buena,GOOD,6-18
2022-01-13 14:00:00,13/01/2022,13,1,2022,14,4,Weekday,72,11,20,23,Razonablemente buena,GOOD,6-18
2022-01-13 15:00:00,13/01/2022,13,1,2022,15,4,Weekday,71,11,20,23,Razonablemente buena,GOOD,6-18
2022-01-13 16:00:00,13/01/2022,13,1,2022,16,4,Weekday,71,10,18,23,Razonablemente buena,GOOD,6-18
2022-01-13 17:00:00,13/01/2022,13,1,2022,17,4,Weekday,75,10,18,22,Razonablemente buena,GOOD,6-18
2022-01-13 18:00:00,13/01/2022,13,1,2022,18,4,Weekday,67,13,20,20,Buena,GOOD,6-18
2022-01-13 19:00:00,13/01/2022,13,1,2022,19,4,Weekday,45,18,27,16,Buena,GOOD,19-5
2022-01-13 20:00:00,13/01/2022,13,1,2022,20,4,Weekday,25,26,38,21,Razonablemente buena,GOOD,19-5
2022-01-13 21:00:00,13/01/2022,13,1,2022,21,4,Weekday,3,33,85,30,Razonablemente buena,GOOD,19-5
2022-01-13 22:00:00,13/01/2022,13,1,2022,22,4,Weekday,5,32,108,68,Desfavorable,BAD,19-5
2022-01-13 23:00:00,13/01/2022,13,1,2022,23,4,Weekday,3,27,63,68,Desfavorable,BAD,19-5
2022-01-14 00:00:00,14/01/2022,14,1,2022,0,5,Weekday,2,23,51,65,Desfavorable,BAD,19-5
2022-01-14 01:00:00,14/01/2022,14,1,2022,1,5,Weekday,2,20,45,63,Desfavorable,BAD,19-5
2022-01-14 02:00:00,14/01/2022,14,1,2022,2,5,Weekday,2,17,33,51,Desfavorable,BAD,19-5
2022-01-14 03:00:00,14/01/2022,14,1,2022,3,5,Weekday,2,15,26,47,Regular,GOOD,19-5
2022-01-14 04:00:00,14/01/2022,14,1,2022,4,5,Weekday,4,13,23,43,Regular,GOOD,19-5
2022-01-14 05:00:00,14/01/2022,14,1,2022,5,5,Weekday,6,12,21,37,Razonablemente buena,GOOD,19-5
2022-01-14 06:00:00,14/01/2022,14,1,2022,6,5,Weekday,7,12,23,30,Razonablemente buena,GOOD,6-18
2022-01-14 07:00:00,14/01/2022,14,1,2022,7,5,Weekday,2,16,38,34,Razonablemente buena,GOOD,6-18
2022-01-14 08:00:00,14/01/2022,14,1,2022,8,5,Weekday,2,22,72,36,Razonablemente buena,GOOD,6-18
2022-01-14 09:00:00,14/01/2022,14,1,2022,9,5,Weekday,2,27,76,34,Razonablemente buena,GOOD,6-18
2022-01-14 10:00:00,14/01/2022,14,1,2022,10,5,Weekday,2,27,81,40,Razonablemente buena,GOOD,6-18
2022-01-14 11:00:00,14/01/2022,14,1,2022,11,5,Weekday,3,26,64,40,Razonablemente buena,GOOD,6-18
2022-01-14 12:00:00,14/01/2022,14,1,2022,12,5,Weekday,10,,,36,Razonablemente buena,GOOD,6-18
2022-01-14 13:00:00,14/01/2022,14,1,2022,13,5,Weekday,33,,,35,Razonablemente buena,GOOD,6-18
2022-01-14 14:00:00,14/01/2022,14,1,2022,14,5,Weekday,39,,,33,Razonablemente buena,GOOD,6-18
2022-01-14 15:00:00,14/01/2022,14,1,2022,15,5,Weekday,49,,,32,Razonablemente buena,GOOD,6-18
2022-01-14 16:00:00,14/01/2022,14,1,2022,16,5,Weekday,63,,,30,Razonablemente buena,GOOD,6-18
2022-01-14 17:00:00,14/01/2022,14,1,2022,17,5,Weekday,70,,,28,Razonablemente buena,GOOD,6-18
2022-01-14 18:00:00,14/01/2022,14,1,2022,18,5,Weekday,55,,,26,Razonablemente buena,GOOD,6-18
2022-01-14 19:00:00,14/01/2022,14,1,2022,19,5,Weekday,27,,,21,Razonablemente buena,GOOD,19-5
2022-01-14 20:00:00,14/01/2022,14,1,2022,20,5,Weekday,13,,,28,Razonablemente buena,GOOD,19-5
2022-01-14 21:00:00,14/01/2022,14,1,2022,21,5,Weekday,6,,,39,Razonablemente buena,GOOD,19-5
2022-01-14 22:00:00,14/01/2022,14,1,2022,22,5,Weekday,7,,,77,Desfavorable,BAD,19-5
2022-01-14 23:00:00,14/01/2022,14,1,2022,23,5,Weekday,4,,,77,Desfavorable,BAD,19-5
2022-01-15 00:00:00,15/01/2022,15,1,2022,0,6,Weekend,3,,,72,Desfavorable,BAD,19-5
2022-01-15 01:00:00,15/01/2022,15,1,2022,1,6,Weekend,2,,,65,Desfavorable,BAD,19-5
2022-01-15 02:00:00,15/01/2022,15,1,2022,2,6,Weekend,2,,,63,Desfavorable,BAD,19-5
2022-01-15 03:00:00,15/01/2022,15,1,2022,3,6,Weekend,2,,,62,Desfavorable,BAD,19-5
2022-01-15 04:00:00,15/01/2022,15,1,2022,4,6,Weekend,2,,,59,Desfavorable,BAD,19-5
2022-01-15 05:00:00,15/01/2022,15,1,2022,5,6,Weekend,2,,,56,Desfavorable,BAD,19-5
2022-01-15 06:00:00,15/01/2022,15,1,2022,6,6,Weekend,2,,,44,Regular,GOOD,6-18
2022-01-15 07:00:00,15/01/2022,15,1,2022,7,6,Weekend,4,,,41,Regular,GOOD,6-18
2022-01-15 08:00:00,15/01/2022,15,1,2022,8,6,Weekend,2,,,41,Regular,GOOD,6-18
2022-01-15 09:00:00,15/01/2022,15,1,2022,9,6,Weekend,2,,,43,Regular,GOOD,6-18
2022-01-15 10:00:00,15/01/2022,15,1,2022,10,6,Weekend,3,,,56,Desfavorable,BAD,6-18
2022-01-15 11:00:00,15/01/2022,15,1,2022,11,6,Weekend,14,,,38,Razonablemente buena,GOOD,6-18
2022-01-15 12:00:00,15/01/2022,15,1,2022,12,6,Weekend,34,,,36,Razonablemente buena,GOOD,6-18
2022-01-15 13:00:00,15/01/2022,15,1,2022,13,6,Weekend,49,,,36,Razonablemente buena,GOOD,6-18
2022-01-15 14:00:00,15/01/2022,15,1,2022,14,6,Weekend,62,,,33,Razonablemente buena,GOOD,6-18
2022-01-15 15:00:00,15/01/2022,15,1,2022,15,6,Weekend,82,,,30,Razonablemente buena,GOOD,6-18
2022-01-15 16:00:00,15/01/2022,15,1,2022,16,6,Weekend,92,,,26,Razonablemente buena,GOOD,6-18
2022-01-15 17:00:00,15/01/2022,15,1,2022,17,6,Weekend,86,,,26,Razonablemente buena,GOOD,6-18
2022-01-15 18:00:00,15/01/2022,15,1,2022,18,6,Weekend,57,,,28,Razonablemente buena,GOOD,6-18
2022-01-15 19:00:00,15/01/2022,15,1,2022,19,6,Weekend,13,,,45,Regular,GOOD,19-5
2022-01-15 20:00:00,15/01/2022,15,1,2022,20,6,Weekend,4,,,61,Desfavorable,BAD,19-5
2022-01-15 21:00:00,15/01/2022,15,1,2022,21,6,Weekend,6,,,81,Desfavorable,BAD,19-5
2022-01-15 22:00:00,15/01/2022,15,1,2022,22,6,Weekend,5,,,97,Desfavorable,BAD,19-5
2022-01-15 23:00:00,15/01/2022,15,1,2022,23,6,Weekend,7,,,123,Muy desfavorable,BAD,19-5
2022-01-16 00:00:00,16/01/2022,16,1,2022,0,7,Weekend,5,,,95,Desfavorable,BAD,19-5
2022-01-16 01:00:00,16/01/2022,16,1,2022,1,7,Weekend,3,,,68,Desfavorable,BAD,19-5
2022-01-16 02:00:00,16/01/2022,16,1,2022,2,7,Weekend,3,,,60,Desfavorable,BAD,19-5
2022-01-16 03:00:00,16/01/2022,16,1,2022,3,7,Weekend,2,,,54,Desfavorable,BAD,19-5
2022-01-16 04:00:00,16/01/2022,16,1,2022,4,7,Weekend,5,,,49,Regular,GOOD,19-5
2022-01-16 05:00:00,16/01/2022,16,1,2022,5,7,Weekend,6,,,42,Regular,GOOD,19-5
2022-01-16 06:00:00,16/01/2022,16,1,2022,6,7,Weekend,4,,,37,Razonablemente buena,GOOD,6-18
2022-01-16 07:00:00,16/01/2022,16,1,2022,7,7,Weekend,2,,,43,Regular,GOOD,6-18
2022-01-16 08:00:00,16/01/2022,16,1,2022,8,7,Weekend,2,,,46,Regular,GOOD,6-18
2022-01-16 09:00:00,16/01/2022,16,1,2022,9,7,Weekend,2,,,57,Desfavorable,BAD,6-18
2022-01-16 10:00:00,16/01/2022,16,1,2022,10,7,Weekend,4,,,49,Regular,GOOD,6-18
2022-01-16 11:00:00,16/01/2022,16,1,2022,11,7,Weekend,15,,,42,Regular,GOOD,6-18
2022-01-16 12:00:00,16/01/2022,16,1,2022,12,7,Weekend,41,,,34,Razonablemente buena,GOOD,6-18
2022-01-16 13:00:00,16/01/2022,16,1,2022,13,7,Weekend,57,,,32,Razonablemente buena,GOOD,6-18
2022-01-16 14:00:00,16/01/2022,16,1,2022,14,7,Weekend,76,,,29,Razonablemente buena,GOOD,6-18
