FULL_DATE,DATE,DAY,MONTH,YEAR,HOUR,WEEKDAY,WEEKEND,O3,NO2,NOX,PM10,PM10_Q,QUALITY,RANGE
2022-01-24 08:00:00,24/01/2022,24,1,2022,8,1,Weekday,2,17,58,28,Razonablemente buena,GOOD,6-18
2022-01-24 09:00:00,24/01/2022,24,1,2022,9,1,Weekday,2,21,94,27,Razonablemente buena,GOOD,6-18
2022-01-24 10:00:00,24/01/2022,24,1,2022,10,1,Weekday,2,22,86,27,Razonablemente buena,GOOD,6-18
2022-01-24 11:00:00,24/01/2022,24,1,2022,11,1,Weekday,2,22,74,27,Razonablemente buena,GOOD,6-18
2022-01-24 12:00:00,24/01/2022,24,1,2022,12,1,Weekday,8,20,48,24,Razonablemente buena,GOOD,6-18
2022-01-24 13:00:00,24/01/2022,24,1,2022,13,1,Weekday,20,18,39,25,Razonablemente buena,GOOD,6-18
2022-01-24 14:00:00,24/01/2022,24,1,2022,14,1,Weekday,36,16,30,26,Razonablemente buena,GOOD,6-18
2022-01-24 15:00:00,24/01/2022,24,1,2022,15,1,Weekday,49,13,22,23,Razonablemente buena,GOOD,6-18
2022-01-24 16:00:00,24/01/2022,24,1,2022,16,1,Weekday,73,8,13,19,Buena,GOOD,6-18
2022-01-24 17:00:00,24/01/2022,24,1,2022,17,1,Weekday,71,9,14,19,Buena,GOOD,6-18
2022-01-24 18:00:00,24/01/2022,24,1,2022,18,1,Weekday,63,11,16,18,Buena,GOOD,6-18
2022-01-24 19:00:00,24/01/2022,24,1,2022,19,1,Weekday,45,15,21,14,Buena,GOOD,19-5
2022-01-24 20:00:00,24/01/2022,24,1,2022,20,1,Weekday,21,22,31,17,Buena,GOOD,19-5
2022-01-24 21:00:00,24/01/2022,24,1,2022,21,1,Weekday,7,30,52,21,Razonablemente buena,GOOD,19-5
2022-01-24 22:00:00,24/01/2022,24,1,2022,22,1,Weekday,2,39,131,33,Razonablemente buena,GOOD,19-5
2022-01-24 23:00:00,24/01/2022,24,1,2022,23,1,Weekday,4,38,107,63,Desfavorable,BAD,19-5
2022-01-25 00:00:00,25/01/2022,25,1,2022,0,2,Weekday,4,27,68,80,Desfavorable,BAD,19-5
2022-01-25 01:00:00,25/01/2022,25,1,2022,1,2,Weekday,2,20,46,61,Desfavorable,BAD,19-5
2022-01-25 02:00:00,25/01/2022,25,1,2022,2,2,Weekday,2,16,34,64,Desfavorable,BAD,19-5
2022-01-25 03:00:00,25/01/2022,25,1,2022,3,2,Weekday,6,11,17,43,Regular,GOOD,19-5
2022-01-25 04:00:00,25/01/2022,25,1,2022,4,2,Weekday,14,8,12,42,Regular,GOOD,19-5
2022-01-25 05:00:00,25/01/2022,25,1,2022,5,2,Weekday,16,8,12,38,Razonablemente buena,GOOD,19-5
2022-01-25 06:00:00,25/01/2022,25,1,2022,6,2,Weekday,19,10,15,29,Razonablemente buena,GOOD,6-18
2022-01-25 07:00:00,25/01/2022,25,1,2022,7,2,Weekday,5,16,28,32,Razonablemente buena,GOOD,6-18
2022-01-25 08:00:00,25/01/2022,25,1,2022,8,2,Weekday,2,20,46,32,Razonablemente buena,GOOD,6-18
2022-01-25 09:00:00,25/01/2022,25,1,2022,9,2,Weekday,2,21,60,31,Razonablemente buena,GOOD,6-18
2022-01-25 10:00:00,25/01/2022,25,1,2022,10,2,Weekday,2,24,58,30,Razonablemente buena,GOOD,6-18
2022-01-25 11:00:00,25/01/2022,25,1,2022,11,2,Weekday,2,24,53,31,Razonablemente buena,GOOD,6-18
2022-01-25 12:00:00,25/01/2022,25,1,2022,12,2,Weekday,18,20,36,31,Razonablemente buena,GOOD,6-18
2022-01-25 13:00:00,25/01/2022,25,1,2022,13,2,Weekday,48,17,26,27,Razonablemente buena,GOOD,6-18
2022-01-25 14:00:00,25/01/2022,25,1,2022,14,2,Weekday,70,10,17,25,Razonablemente buena,GOOD,6-18
2022-01-25 15:00:00,25/01/2022,25,1,2022,15,2,Weekday,73,10,16,25,Razonablemente buena,GOOD,6-18
2022-01-25 16:00:00,25/01/2022,25,1,2022,16,2,Weekday,74,9,15,25,Razonablemente buena,GOOD,6-18
2022-01-25 17:00:00,25/01/2022,25,1,2022,17,2,Weekday,72,10,15,25,Razonablemente buena,GOOD,6-18
2022-01-25 18:00:00,25/01/2022,25,1,2022,18,2,Weekday,70,10,15,21,Razonablemente buena,GOOD,6-18
2022-01-25 19:00:00,25/01/2022,25,1,2022,19,2,Weekday,66,10,16,10,Buena,GOOD,19-5
2022-01-25 20:00:00,25/01/2022,25,1,2022,20,2,Weekday,52,13,20,12,Buena,GOOD,19-5
2022-01-25 21:00:00,25/01/2022,25,1,2022,21,2,Weekday,41,15,22,14,Buena,GOOD,19-5
2022-01-25 22:00:00,25/01/2022,25,1,2022,22,2,Weekday,48,15,21,15,Buena,GOOD,19-5
2022-01-25 23:00:00,25/01/2022,25,1,2022,23,2,Weekday,57,11,16,14,Buena,GOOD,19-5
2022-01-26 00:00:00,26/01/2022,26,1,2022,0,3,Weekday,55,10,15,14,Buena,GOOD,19-5
2022-01-26 01:00:00,26/01/2022,26,1,2022,1,3,Weekday,25,15,21,18,Buena,GOOD,19-5
2022-01-26 02:00:00,26/01/2022,26,1,2022,2,3,Weekday,10,16,24,23,Razonablemente buena,GOOD,19-5
2022-01-26 03:00:00,26/01/2022,26,1,2022,3,3,Weekday,44,10,15,19,Buena,GOOD,19-5
2022-01-26 04:00:00,26/01/2022,26,1,2022,4,3,Weekday,34,7,11,20,Buena,GOOD,19-5
2022-01-26 05:00:00,26/01/2022,26,1,2022,5,3,Weekday,22,8,13,19,Buena,GOOD,19-5
2022-01-26 06:00:00,26/01/2022,26,1,2022,6,3,Weekday,14,11,17,16,Buena,GOOD,6-18
2022-01-26 07:00:00,26/01/2022,26,1,2022,7,3,Weekday,6,17,31,17,Buena,GOOD,6-18
2022-01-26 08:00:00,26/01/2022,26,1,2022,8,3,Weekday,2,22,58,18,Buena,GOOD,6-18
2022-01-26 09:00:00,26/01/2022,26,1,2022,9,3,Weekday,2,23,63,20,Buena,GOOD,6-18
2022-01-26 10:00:00,26/01/2022,26,1,2022,10,3,Weekday,2,22,56,19,Buena,GOOD,6-18
2022-01-26 11:00:00,26/01/2022,26,1,2022,11,3,Weekday,6,20,48,19,Buena,GOOD,6-18
2022-01-26 12:00:00,26/01/2022,26,1,2022,12,3,Weekday,9,21,44,20,Buena,GOOD,6-18
2022-01-26 13:00:00,26/01/2022,26,1,2022,13,3,Weekday,10,23,45,20,Buena,GOOD,6-18
2022-01-26 14:00:00,26/01/2022,26,1,2022,14,3,Weekday,10,22,45,24,Razonablemente buena,GOOD,6-18
2022-01-26 15:00:00,26/01/2022,26,1,2022,15,3,Weekday,13,23,44,26,Razonablemente buena,GOOD,6-18
2022-01-26 16:00:00,26/01/2022,26,1,2022,16,3,Weekday,27,21,33,22,Razonablemente buena,GOOD,6-18
2022-01-26 17:00:00,26/01/2022,26,1,2022,17,3,Weekday,66,11,19,17,Buena,GOOD,6-18
2022-01-26 18:00:00,26/01/2022,26,1,2022,18,3,Weekday,68,10,15,18,Buena,GOOD,6-18
2022-01-26 19:00:00,26/01/2022,26,1,2022,19,3,Weekday,60,11,17,22,Razonablemente buena,GOOD,19-5
2022-01-26 20:00:00,26/01/2022,26,1,2022,20,3,Weekday,47,15,21,23,Razonablemente buena,GOOD,19-5
2022-01-26 21:00:00,26/01/2022,26,1,2022,21,3,Weekday,40,17,24,24,Razonablemente buena,GOOD,19-5
2022-01-26 22:00:00,26/01/2022,26,1,2022,22,3,Weekday,39,16,23,25,Razonablemente buena,GOOD,19-5
2022-01-26 23:00:00,26/01/2022,26,1,2022,23,3,Weekday,49,14,19,26,Razonablemente buena,GOOD,19-5
2022-01-27 00:00:00,27/01/2022,27,1,2022,0,4,Weekday,47,12,16,27,Razonablemente buena,GOOD,19-5
2022-01-27 01:00:00,27/01/2022,27,1,2022,1,4,Weekday,38,12,17,29,Razonablemente buena,GOOD,19-5
2022-01-27 02:00:00,27/01/2022,27,1,2022,2,4,Weekday,20,13,19,36,Razonablemente buena,GOOD,19-5
2022-01-27 03:00:00,27/01/2022,27,1,2022,3,4,Weekday,12,13,18,36,Razonablemente buena,GOOD,19-5
2022-01-27 04:00:00,27/01/2022,27,1,2022,4,4,Weekday,8,12,17,35,Razonablemente buena,GOOD,19-5
2022-01-27 05:00:00,27/01/2022,27,1,2022,5,4,Weekday,27,10,16,26,Razonablemente buena,GOOD,19-5
2022-01-27 06:00:00,27/01/2022,27,1,2022,6,4,Weekday,12,11,18,23,Razonablemente buena,GOOD,6-18
2022-01-27 07:00:00,27/01/2022,27,1,2022,7,4,Weekday,4,15,28,24,Razonablemente buena,GOOD,6-18
2022-01-27 08:00:00,27/01/2022,27,1,2022,8,4,Weekday,3,19,46,25,Razonablemente buena,GOOD,6-18
2022-01-27 09:00:00,27/01/2022,27,1,2022,9,4,Weekday,2,23,65,30,Razonablemente buena,GOOD,6-18
2022-01-27 10:00:00,27/01/2022,27,1,2022,10,4,Weekday,2,26,67,30,Razonablemente buena,GOOD,6-18
2022-01-27 11:00:00,27/01/2022,27,1,2022,11,4,Weekday,5,24,53,28,Razonablemente buena,GOOD,6-18
2022-01-27 12:00:00,27/01/2022,27,1,2022,12,4,Weekday,14,20,40,32,Razonablemente buena,GOOD,6-18
2022-01-27 13:00:00,27/01/2022,27,1,2022,13,4,Weekday,18,21,38,28,Razonablemente buena,GOOD,6-18
2022-01-27 14:00:00,27/01/2022,27,1,2022,14,4,Weekday,,25,43,30,Razonablemente buena,GOOD,6-18
2022-01-27 15:00:00,27/01/2022,27,1,2022,15,4,Weekday,,28,50,30,Razonablemente buena,GOOD,6-18
2022-01-27 16:00:00,27/01/2022,27,1,2022,16,4,Weekday,,19,29,27,Razonablemente buena,GOOD,6-18
2022-01-27 17:00:00,27/01/2022,27,1,2022,17,4,Weekday,,17,24,24,Razonablemente buena,GOOD,6-18
2022-01-27 18:00:00,27/01/2022,27,1,2022,18,4,Weekday,,21,29,23,Razonablemente buena,GOOD,6-18
2022-01-27 19:00:00,27/01/2022,27,1,2022,19,4,Weekday,,24,32,23,Razonablemente buena,GOOD,19-5
2022-01-27 20:00:00,27/01/2022,27,1,2022,20,4,Weekday,,35,45,26,Razonablemente buena,GOOD,19-5
2022-01-27 21:00:00,27/01/2022,27,1,2022,21,4,Weekday,,48,71,38,Razonablemente buena,GOOD,19-5
2022-01-27 22:00:00,27/01/2022,27,1,2022,22,4,Weekday,,43,62,45,Regular,GOOD,19-5
2022-01-27 23:00:00,27/01/2022,27,1,2022,23,4,Weekday,,35,71,58,Desfavorable,BAD,19-5
2022-01-28 00:00:00,28/01/2022,28,1,2022,0,5,Weekday,,36,80,64,Desfavorable,BAD,19-5
2022-01-28 01:00:00,28/01/2022,28,1,2022,1,5,Weekday,,28,56,61,Desfavorable,BAD,19-5
2022-01-28 02:00:00,28/01/2022,28,1,2022,2,5,Weekday,,30,50,45,Regular,GOOD,19-5
2022-01-28 03:00:00,28/01/2022,28,1,2022,3,5,Weekday,,20,26,35,Razonablemente buena,GOOD,19-5
2022-01-28 04:00:00,28/01/2022,28,1,2022,4,5,Weekday,,14,19,36,Razonablemente buena,GOOD,19-5
2022-01-28 05:00:00,28/01/2022,28,1,2022,5,5,Weekday,,15,23,37,Razonablemente buena,GOOD,19-5
2022-01-28 06:00:00,28/01/2022,28,1,2022,6,5,Weekday,,15,26,32,Razonablemente buena,GOOD,6-18
2022-01-28 07:00:00,28/01/2022,28,1,2022,7,5,Weekday,,17,32,31,Razonablemente buena,GOOD,6-18
2022-01-28 08:00:00,28/01/2022,28,1,2022,8,5,Weekday,,26,60,30,Razonablemente buena,GOOD,6-18
2022-01-28 09:00:00,28/01/2022,28,1,2022,9,5,Weekday,,27,75,32,Razonablemente buena,GOOD,6-18
2022-01-28 10:00:00,28/01/2022,28,1,2022,10,5,Weekday,,26,69,31,Razonablemente buena,GOOD,6-18
2022-01-28 11:00:00,28/01/2022,28,1,2022,11,5,Weekday,,26,63,31,Razonablemente buena,GOOD,6-18
2022-01-28 12:00:00,28/01/2022,28,1,2022,12,5,Weekday,,24,57,33,Razonablemente buena,GOOD,6-18
2022-01-28 13:00:00,28/01/2022,28,1,2022,13,5,Weekday,,24,50,34,Razonablemente buena,GOOD,6-18
2022-01-28 14:00:00,28/01/2022,28,1,2022,14,5,Weekday,,20,35,30,Razonablemente buena,GOOD,6-18
2022-01-28 15:00:00,28/01/2022,28,1,2022,15,5,Weekday,,19,33,28,Razonablemente buena,GOOD,6-18
2022-01-28 16:00:00,28/01/2022,28,1,2022,16,5,Weekday,,18,28,28,Razonablemente buena,GOOD,6-18
2022-01-28 17:00:00,28/01/2022,28,1,2022,17,5,Weekday,,15,24,26,Razonablemente buena,GOOD,6-18
2022-01-28 18:00:00,28/01/2022,28,1,2022,18,5,Weekday,,17,25,24,Razonablemente buena,GOOD,6-18
2022-01-28 19:00:00,28/01/2022,28,1,2022,19,5,Weekday,,27,36,19,Buena,GOOD,19-5
2022-01-28 20:00:00,28/01/2022,28,1,2022,20,5,Weekday,,47,65,27,Razonablemente buena,GOOD,19-5
2022-01-28 21:00:00,28/01/2022,28,1,2022,21,5,Weekday,,50,79,37,Razonablemente buena,GOOD,19-5
2022-01-28 22:00:00,28/01/2022,28,1,2022,22,5,Weekday,,48,84,47,Regular,GOOD,19-5
2022-01-28 23:00:00,28/01/2022,28,1,2022,23,5,Weekday,,46,135,84,Desfavorable,BAD,19-5
2022-01-29 00:00:00,29/01/2022,29,1,2022,0,6,Weekend,,35,88,71,Desfavorable,BAD,19-5
2022-01-29 01:00:00,29/01/2022,29,1,2022,1,6,Weekend,,31,61,63,Desfavorable,BAD,19-5
2022-01-29 02:00:00,29/01/2022,29,1,2022,2,6,Weekend,,26,44,58,Desfavorable,BAD,19-5
2022-01-29 03:00:00,29/01/2022,29,1,2022,3,6,Weekend,,23,39,50,Regular,GOOD,19-5
2022-01-29 04:00:00,29/01/2022,29,1,2022,4,6,Weekend,,23,38,48,Regular,GOOD,19-5
2022-01-29 05:00:00,29/01/2022,29,1,2022,5,6,Weekend,,19,31,45,Regular,GOOD,19-5
2022-01-29 06:00:00,29/01/2022,29,1,2022,6,6,Weekend,,21,36,39,Razonablemente buena,GOOD,6-18
2022-01-29 07:00:00,29/01/2022,29,1,2022,7,6,Weekend,,20,44,42,Regular,GOOD,6-18
2022-01-29 08:00:00,29/01/2022,29,1,2022,8,6,Weekend,,22,58,45,Regular,GOOD,6-18
2022-01-29 09:00:00,29/01/2022,29,1,2022,9,6,Weekend,,24,72,47,Regular,GOOD,6-18
2022-01-29 10:00:00,29/01/2022,29,1,2022,10,6,Weekend,,26,79,45,Regular,GOOD,6-18
2022-01-29 11:00:00,29/01/2022,29,1,2022,11,6,Weekend,,24,53,38,Razonablemente buena,GOOD,6-18
2022-01-29 12:00:00,29/01/2022,29,1,2022,12,6,Weekend,,22,41,33,Razonablemente buena,GOOD,6-18
2022-01-29 13:00:00,29/01/2022,29,1,2022,13,6,Weekend,,18,34,31,Razonablemente buena,GOOD,6-18
2022-01-29 14:00:00,29/01/2022,29,1,2022,14,6,Weekend,,16,29,32,Razonablemente buena,GOOD,6-18
2022-01-29 15:00:00,29/01/2022,29,1,2022,15,6,Weekend,,14,25,32,Razonablemente buena,GOOD,6-18
2022-01-29 16:00:00,29/01/2022,29,1,2022,16,6,Weekend,,11,21,26,Razonablemente buena,GOOD,6-18
2022-01-29 17:00:00,29/01/2022,29,1,2022,17,6,Weekend,,12,20,24,Razonablemente buena,GOOD,6-18
2022-01-29 18:00:00,29/01/2022,29,1,2022,18,6,Weekend,,19,27,22,Razonablemente buena,GOOD,6-18
2022-01-29 19:00:00,29/01/2022,29,1,2022,19,6,Weekend,,49,100,17,Buena,GOOD,19-5
2022-01-29 20:00:00,29/01/2022,29,1,2022,20,6,Weekend,,64,203,34,Razonablemente buena,GOOD,19-5
2022-01-29 21:00:00,29/01/2022,29,1,2022,21,6,Weekend,,56,186,42,Regular,GOOD,19-5
2022-01-29 22:00:00,29/01/2022,29,1,2022,22,6,Weekend,,54,181,72,Desfavorable,BAD,19-5
2022-01-29 23:00:00,29/01/2022,29,1,2022,23,6,Weekend,,43,116,97,Desfavorable,BAD,19-5
2022-01-30 00:00:00,30/01/2022,30,1,2022,0,7,Weekend,,36,92,89,Desfavorable,BAD,19-5
2022-01-30 01:00:00,30/01/2022,30,1,2022,1,7,Weekend,,30,61,66,Desfavorable,BAD,19-5
2022-01-30 02:00:00,30/01/2022,30,1,2022,2,7,Weekend,,26,49,59,Desfavorable,BAD,19-5
2022-01-30 03:00:00,30/01/2022,30,1,2022,3,7,Weekend,,24,37,49,Regular,GOOD,19-5
2022-01-30 04:00:00,30/01/2022,30,1,2022,4,7,Weekend,,20,33,49,Regular,GOOD,19-5
2022-01-30 05:00:00,30/01/2022,30,1,2022,5,7,Weekend,,17,26,43,Regular,GOOD,19-5
2022-01-30 06:00:00,30/01/2022,30,1,2022,6,7,Weekend,,17,28,35,Razonablemente buena,GOOD,6-18
2022-01-30 07:00:00,30/01/2022,30,1,2022,7,7,Weekend,,16,27,39,Razonablemente buena,GOOD,6-18
2022-01-30 08:00:00,30/01/2022,30,1,2022,8,7,Weekend,,17,32,46,Regular,GOOD,6-18
2022-01-30 09:00:00,30/01/2022,30,1,2022,9,7,Weekend,,20,43,43,Regular,GOOD,6-18
2022-01-30 10:00:00,30/01/2022,30,1,2022,10,7,Weekend,,19,43,39,Razonablemente buena,GOOD,6-18
2022-01-30 11:00:00,30/01/2022,30,1,2022,11,7,Weekend,,18,35,41,Regular,GOOD,6-18
2022-01-30 12:00:00,30/01/2022,30,1,2022,12,7,Weekend,,17,32,35,Razonablemente buena,GOOD,6-18
2022-01-30 13:00:00,30/01/2022,30,1,2022,13,7,Weekend,,15,27,34,Razonablemente buena,GOOD,6-18
2022-01-30 14:00:00,30/01/2022,30,1,2022,14,7,Weekend,,14,25,35,Razonablemente buena,GOOD,6-18
2022-01-30 15:00:00,30/01/2022,30,1,2022,15,7,Weekend,,14,24,33,Razonablemente buena,GOOD,6-18
2022-01-30 16:00:00,30/01/2022,30,1,2022,16,7,Weekend,,15,25,30,Razonablemente buena,GOOD,6-18
2022-01-30 17:00:00,30/01/2022,30,1,2022,17,7,Weekend,,12,21,28,Razonablemente buena,GOOD,6-18
2022-01-30 18:00:00,30/01/2022,30,1,2022,18,7,Weekend,,22,33,27,Razonablemente buena,GOOD,6-18
2022-01-30 19:00:00,30/01/2022,30,1,2022,19,7,Weekend,,53,116,23,Razonablemente buena,GOOD,19-5
2022-01-30 20:00:00,30/01/2022,30,1,2022,20,7,Weekend,,61,189,38,Razonablemente buena,GOOD,19-5
2022-01-30 21:00:00,30/01/2022,30,1,2022,21,7,Weekend,,36,66,43,Regular,GOOD,19-5
2022-01-30 22:00:00,30/01/2022,30,1,2022,22,7,Weekend,,34,52,44,Regular,GOOD,19-5
2022-01-30 23:00:00,30/01/2022,30,1,2022,23,7,Weekend,,36,69,63,Desfavorable,BAD,19-5
2022-01-31 00:00:00,31/01/2022,31,1,2022,0,1,Weekday,,32,60,65,Desfavorable,BAD,19-5
2022-01-31 01:00:00,31/01/2022,31,1,2022,1,1,Weekday,,27,44,51,Desfavorable,BAD,19-5
2022-01-31 02:00:00,31/01/2022,31,1,2022,2,1,Weekday,,24,38,45,Regular,GOOD,19-5
2022-01-31 03:00:00,31/01/2022,31,1,2022,3,1,Weekday,,21,32,42,Regular,GOOD,19-5
2022-01-31 04:00:00,31/01/2022,31,1,2022,4,1,Weekday,,17,26,36,Razonablemente buena,GOOD,19-5
2022-01-31 05:00:00,31/01/2022,31,1,2022,5,1,Weekday,,17,27,33,Razonablemente buena,GOOD,19-5
2022-01-31 06:00:00,31/01/2022,31,1,2022,6,1,Weekday,,19,34,30,Razonablemente buena,GOOD,6-18
2022-01-31 07:00:00,31/01/2022,31,1,2022,7,1,Weekday,,21,44,43,Regular,GOOD,6-18
2022-01-31 08:00:00,31/01/2022,31,1,2022,8,1,Weekday,,27,92,52,Desfavorable,BAD,6-18
2022-01-31 09:00:00,31/01/2022,31,1,2022,9,1,Weekday,,30,124,36,Razonablemente buena,GOOD,6-18
2022-01-31 10:00:00,31/01/2022,31,1,2022,10,1,Weekday,,36,173,38,Razonablemente buena,GOOD,6-18
2022-01-31 11:00:00,31/01/2022,31,1,2022,11,1,Weekday,,32,103,34,Razonablemente buena,GOOD,6-18
2022-01-31 12:00:00,31/01/2022,31,1,2022,12,1,Weekday,,27,57,30,Razonablemente buena,GOOD,6-18
2022-01-31 13:00:00,31/01/2022,31,1,2022,13,1,Weekday,,21,38,28,Razonablemente buena,GOOD,6-18
2022-01-31 14:00:00,31/01/2022,31,1,2022,14,1,Weekday,,20,36,28,Razonablemente buena,GOOD,6-18
2022-01-31 15:00:00,31/01/2022,31,1,2022,15,1,Weekday,,18,33,26,Razonablemente buena,GOOD,6-18
2022-01-31 16:00:00,31/01/2022,31,1,2022,16,1,Weekday,,21,35,27,Razonablemente buena,GOOD,6-18
2022-01-31 17:00:00,31/01/2022,31,1,2022,17,1,Weekday,,19,33,26,Razonablemente buena,GOOD,6-18
2022-01-31 18:00:00,31/01/2022,31,1,2022,18,1,Weekday,,16,28,24,Razonablemente buena,GOOD,6-18
2022-01-31 19:00:00,31/01/2022,31,1,2022,19,1,Weekday,,35,54,19,Buena,GOOD,19-5
2022-01-31 20:00:00,31/01/2022,31,1,2022,20,1,Weekday,,31,46,19,Buena,GOOD,19-5
2022-01-31 21:00:00,31/01/2022,31,1,2022,21,1,Weekday,,24,36,18,Buena,GOOD,19-5
2022-01-31 22:00:00,31/01/2022,31,1,2022,22,1,Weekday,,24,37,18,Buena,GOOD,19-5
2022-01-31 23:00:00,31/01/2022,31,1,2022,23,1,Weekday,,35,54,21,Razonablemente buena,GOOD,19-5
